state,year,first_name,last_name,party,sex,died,status,win_margin,region,population,election_age,death_age,lived_after
Nebraska,1954,William,Ritchie,Democrat,Male,1956-07-01,Challenger,-20.569000055443993,Midwest,1340000,68.34496919917865,69.99863107460644,1.6536618754277892
Nebraska,1956,Victor,Anderson,Republican,Male,1962-08-15,Incumbent,14.96029518974219,Midwest,1397000,54.60369609856263,60.37782340862423,5.774127310061601
Nebraska,1958,Victor,Anderson,Republican,Male,1962-08-15,Incumbent,-0.3895024343902165,Midwest,1383000,56.602327173169066,60.37782340862423,3.7754962354551678
Nebraska,1958,Ralph,Brooks,Democrat,Male,1960-09-09,Challenger,0.3895024343902165,Midwest,1383000,60.33127994524298,62.17659137577002,1.8453114305270362
Nebraska,1960,John,Cooper,Republican,Male,1991-09-16,Challenger,-4.016062915312219,Midwest,1417000,49.84531143052703,80.70636550308008,30.861054072553046
Nebraska,1960,Frank,Morrison,Democrat,Male,2004-04-19,Challenger,4.016062915312219,Midwest,1417000,55.46338124572211,98.91581108829568,43.45242984257358
Nebraska,1962,Frank,Morrison,Democrat,Male,2004-04-19,Incumbent,4.473968580617111,Midwest,1464000,57.46201232032854,98.91581108829568,41.45379876796714
Nebraska,1962,Fred,Seaton,Republican,Male,1974-01-16,Challenger,-4.473968580617111,Midwest,1464000,52.90075290896646,64.09856262833675,11.197809719370294
Nebraska,1964,Dwight,Burney,Republican,Male,1987-03-10,Challenger,-20.06677565283581,Midwest,1482000,72.8268309377139,95.16769336071184,22.340862422997947
Nebraska,1964,Frank,Morrison,Democrat,Male,2004-04-19,Incumbent,20.06677565283581,Midwest,1482000,59.46338124572211,98.91581108829568,39.45242984257358
Nebraska,1966,Philip,Sorensen,Democrat,Male,2017-02-12,Challenger,-23.087839088497205,Midwest,1456000,33.18001368925393,83.45242984257358,50.27241615331965
Nebraska,1966,Norbert,Tiemann,Republican,Male,2012-06-19,Challenger,23.087839088497205,Midwest,1456000,42.299794661190965,87.92060232717317,45.620807665982205
Nebraska,1970,J.,Exon,Democrat,Male,2005-06-10,Challenger,10.333684018945902,Midwest,1487963,49.24024640657084,83.83572895277207,34.59548254620123
Nebraska,1970,Norbert,Tiemann,Republican,Male,2012-06-19,Incumbent,-10.333684018945902,Midwest,1487963,46.299794661190965,87.92060232717317,41.620807665982205
Nebraska,1974,J.,Exon,Democrat,Male,2005-06-10,Incumbent,25.125119496148002,Midwest,1537809,53.24024640657084,83.83572895277207,30.595482546201232
Nebraska,1974,Richard,Marvel,Republican,Male,1986-12-02,Challenger,-25.125119496148002,Midwest,1537809,56.90896646132786,68.98288843258042,12.073921971252567
Nebraska,1978,Charles,Thone,Republican,Male,2018-03-07,Challenger,11.929252153985857,Midwest,1560826,54.836413415468854,94.17111567419576,39.3347022587269
Nebraska,1978,Gerald,Whelan,Democrat,Male,1993-01-02,Challenger,-11.929252153985857,Midwest,1560826,53.478439425051334,67.63860369609856,14.160164271047227
Nebraska,1982,Charles,Thone,Republican,Male,2018-03-07,Incumbent,-1.32076057402778,Midwest,1581776,58.836413415468854,94.17111567419576,35.3347022587269
Nebraska,1986,Helen,Boosalis,Democrat,Female,2009-06-15,Challenger,-5.886445150768168,Midwest,1574328,67.1895961670089,89.79876796714579,22.60917180013689
Nevada,1946,Melvin,Jepson,Republican,Male,1973-07-01,Challenger,-14.845096388922286,West,145000,56.34496919917864,82.99794661190965,26.652977412731005
Nevada,1946,Vail,Pittman,Democrat,Male,1964-01-29,Challenger,14.845096388922286,West,145000,66.13004791238878,83.36208076659823,17.232032854209447
Nevada,1950,Vail,Pittman,Democrat,Male,1964-01-29,Incumbent,-15.28985155326761,West,162000,70.13004791238878,83.36208076659823,13.232032854209445
Nevada,1950,Charles,Russell,Republican,Male,1989-09-13,Challenger,15.28985155326761,West,162000,46.85831622176591,85.7138945927447,38.85557837097878
Nevada,1954,Vail,Pittman,Democrat,Male,1964-01-29,Challenger,-6.204277229741784,West,213000,74.13004791238878,83.36208076659823,9.232032854209445
Nevada,1954,Charles,Russell,Republican,Male,1989-09-13,Incumbent,6.204277229741784,West,213000,50.85831622176591,85.7138945927447,34.85557837097878
Nevada,1958,Charles,Russell,Republican,Male,1989-09-13,Incumbent,-19.836492360612084,West,269000,54.85831622176591,85.7138945927447,30.855578370978783
Nevada,1958,Grant,Sawyer,Democrat,Male,1996-02-19,Challenger,19.836492360612084,West,269000,39.893223819301845,77.18275154004107,37.28952772073922
Nevada,1962,Oran,Gragson,Republican,Male,2002-10-07,Challenger,-33.67310092954637,West,352000,51.723477070499655,91.64407939767283,39.92060232717317
Nevada,1962,Grant,Sawyer,Democrat,Male,1996-02-19,Incumbent,33.67310092954637,West,352000,43.893223819301845,77.18275154004107,33.28952772073922
Nevada,1966,Paul,Laxalt,Republican,Male,2018-08-06,Challenger,4.31226711796451,West,446000,44.26009582477755,96.01095140314852,51.75085557837098
Nevada,1966,Grant,Sawyer,Democrat,Male,1996-02-19,Incumbent,-4.31226711796451,West,446000,47.893223819301845,77.18275154004107,29.28952772073922
Nevada,1970,Mike,O'callaghan,Democrat,Male,2004-03-05,Challenger,4.661095361110895,West,493223,41.152635181382614,74.48323066392882,33.3305954825462
Nevada,1974,Mike,O'callaghan,Democrat,Male,2004-03-05,Incumbent,59.518567444591234,West,596713,45.152635181382614,74.48323066392882,29.3305954825462
Nevada,1998,Kenny,Guinn,Republican,Male,2010-07-22,Challenger,10.24464944740295,West,1853191,62.19849418206708,73.90828199863107,11.709787816563997
Nevada,2002,Kenny,Guinn,Republican,Male,2010-07-22,Incumbent,51.23050275203545,West,2173791,66.19849418206708,73.90828199863107,7.709787816563997
New Hampshire,1946,Charles,Dale,Republican,Male,1978-09-28,Challenger,26.281270839578823,Northeast,495000,53.659137577002056,85.55509924709104,31.89596167008898
New Hampshire,1948,Sherman,Adams,Republican,Male,1986-10-27,Challenger,4.97021484154476,Northeast,520000,49.82340862422998,87.79739904175223,37.973990417522245
New Hampshire,1948,Herbert,Hill,Democrat,Male,1981-01-15,Challenger,-4.97021484154476,Northeast,520000,45.34976043805612,77.54414784394251,32.19438740588638
New Hampshire,1950,Sherman,Adams,Republican,Male,1986-10-27,Incumbent,13.940313341877435,Northeast,532000,51.82203969883641,87.79739904175223,35.97535934291581
New Hampshire,1952,Hugh,Gregg,Republican,Male,2003-09-24,Challenger,26.293961575372116,Northeast,535000,34.954140999315534,85.83709787816564,50.8829568788501
New Hampshire,1954,Lane,Dwinell,Republican,Male,1997-03-27,Challenger,10.24656914879953,Northeast,554000,47.97535934291581,90.36550308008214,42.390143737166326
New Hampshire,1954,John,Shaw,Democrat,Male,1982-04-01,Challenger,-10.24656914879953,Northeast,554000,54.93223819301848,82.33538672142369,27.4031485284052
New Hampshire,1956,Lane,Dwinell,Republican,Male,1997-03-27,Incumbent,9.455536442528846,Northeast,566000,49.97672826830938,90.36550308008214,40.388774811772755
New Hampshire,1956,John,Shaw,Democrat,Male,1982-04-01,Challenger,-9.455536442528846,Northeast,566000,56.93360711841205,82.33538672142369,25.401779603011637
New Hampshire,1958,Bernard,Boutin,Democrat,Male,2011-08-24,Challenger,-3.306004981982639,Northeast,581000,35.34565366187543,88.145106091718,52.799452429842574
New Hampshire,1958,Wesley,Powell,Republican,Male,1981-01-06,Challenger,3.306004981982639,Northeast,581000,43.063655030800824,65.23477070499658,22.171115674195757
New Hampshire,1960,Bernard,Boutin,Democrat,Male,2011-08-24,Challenger,-10.9177460270474,Northeast,609000,37.347022587268995,88.145106091718,50.79808350444901
New Hampshire,1960,Wesley,Powell,Republican,Male,1981-01-06,Incumbent,10.9177460270474,Northeast,609000,45.06502395619439,65.23477070499658,20.16974674880219
New Hampshire,1962,John,King,Democrat,Male,1996-08-09,Challenger,17.784984003338437,Northeast,632000,44.07118412046543,77.83162217659138,33.76043805612594
New Hampshire,1964,John,King,Democrat,Male,1996-08-09,Incumbent,33.616860410169174,Northeast,663000,46.072553045859,77.83162217659138,31.759069130732374
New Hampshire,1966,Hugh,Gregg,Republican,Male,2003-09-24,Challenger,-7.987870001415459,Northeast,681000,48.95277207392197,85.83709787816564,36.884325804243666
New Hampshire,1966,John,King,Democrat,Male,1996-08-09,Incumbent,7.987870001415459,Northeast,681000,48.07118412046543,77.83162217659138,29.760438056125942
New Hampshire,1968,Emile,Bussiere,Democrat,Male,2008-10-26,Challenger,-5.091138530566468,Northeast,709000,36.473648186173854,76.44626967830253,39.97262149212868
New Hampshire,1968,Walter,Peterson,Republican,Male,2011-06-01,Challenger,5.091138530566468,Northeast,709000,46.130047912388775,88.69815195071868,42.56810403832991
New Hampshire,1970,Walter,Peterson,Republican,Male,2011-06-01,Incumbent,2.0958502165711934,Northeast,741932,48.12867898699521,88.69815195071868,40.56947296372348
New Hampshire,1972,Meldrim,Thomson,Republican,Male,2001-04-19,Challenger,2.9233013482981676,Northeast,781699,60.662559890485966,89.11430527036276,28.451745379876797
New Hampshire,1974,Meldrim,Thomson,Republican,Male,2001-04-19,Incumbent,2.3582490155568507,Northeast,817073,62.6611909650924,89.11430527036276,26.45311430527036
New Hampshire,1976,Harry,Spanos,Democrat,Male,1995-03-18,Challenger,-15.34541336353341,Northeast,847025,50.496919917864474,68.85968514715948,18.362765229295004
New Hampshire,1976,Meldrim,Thomson,Republican,Male,2001-04-19,Incumbent,15.34541336353341,Northeast,847025,64.66255989048597,89.11430527036276,24.451745379876797
New Hampshire,1978,Hugh,Gallen,Democrat,Male,1982-12-29,Challenger,4.174149148855427,Northeast,893974,54.26694045174538,58.41478439425051,4.147843942505133
New Hampshire,1978,Meldrim,Thomson,Republican,Male,2001-04-19,Incumbent,-4.174149148855427,Northeast,893974,66.6611909650924,89.11430527036276,22.45311430527036
New Hampshire,1980,Hugh,Gallen,Democrat,Male,1982-12-29,Incumbent,18.362631790786537,Northeast,924250,56.26830937713895,58.41478439425051,2.1464750171115674
New Hampshire,1980,Meldrim,Thomson,Republican,Male,2001-04-19,Challenger,-18.362631790786537,Northeast,924250,68.66255989048597,89.11430527036276,20.451745379876797
New Hampshire,1982,Hugh,Gallen,Democrat,Male,1982-12-29,Incumbent,-4.7071363240261235,Northeast,947720,58.26694045174538,58.41478439425051,0.14784394250513347
New Jersey,1946,Alfred,Driscoll,Republican,Male,1975-03-09,Challenger,15.891190795054747,Northeast,4505000,44.030116358658454,72.36960985626284,28.33949349760438
New Jersey,1946,Lewis,Hansen,Democrat,Male,1965-11-18,Challenger,-15.891190795054747,Northeast,4505000,54.96235455167693,73.99863107460644,19.0362765229295
New Jersey,1949,Alfred,Driscoll,Republican,Male,1975-03-09,Incumbent,4.473130554559688,Northeast,4889000,47.030800821355236,72.36960985626284,25.338809034907598
New Jersey,1949,Elmer,Wene,Democrat,Male,1957-01-25,Challenger,-4.473130554559688,Northeast,4889000,57.51129363449692,64.7337440109514,7.222450376454483
New Jersey,1953,Robert,Meyner,Democrat,Male,1990-05-27,Challenger,8.671628161090155,Northeast,5229000,45.34154688569473,81.89733059548254,36.55578370978782
New Jersey,1953,Paul,Troast,Republican,Male,1972-07-21,Challenger,-8.671628161090155,Northeast,5229000,58.959616700889804,77.66735112936345,18.70773442847365
New Jersey,1957,Malcolm,Forbes,Republican,Male,1990-02-24,Challenger,-10.198348621006971,Northeast,5737000,38.21492128678987,70.51882272416154,32.303901437371664
New Jersey,1957,Robert,Meyner,Democrat,Male,1990-05-27,Incumbent,10.198348621006971,Northeast,5737000,49.34154688569473,81.89733059548254,32.55578370978782
New Jersey,1961,Richard,Hughes,Democrat,Male,1992-12-07,Challenger,1.6367716787877669,Northeast,6265000,52.238193018480494,83.32648870636551,31.08829568788501
New Jersey,1961,James,Mitchell,Republican,Male,1964-10-19,Challenger,-1.6367716787877669,Northeast,6265000,60.98015058179329,63.93429158110883,2.954140999315537
New Jersey,1965,Wayne,Dumont,Republican,Male,1992-03-19,Challenger,-16.55938975133497,Northeast,6767000,51.36481861738535,77.73305954825462,26.368240930869266
New Jersey,1965,Richard,Hughes,Democrat,Male,1992-12-07,Incumbent,16.55938975133497,Northeast,6767000,56.238193018480494,83.32648870636551,27.08829568788501
New Jersey,1969,William,Cahill,Republican,Male,1996-07-01,Challenger,21.563574622843447,Northeast,7095000,57.36344969199179,84.0164271047228,26.652977412731005
New Jersey,1969,Robert,Meyner,Democrat,Male,1990-05-27,Challenger,-21.563574622843447,Northeast,7095000,61.34154688569473,81.89733059548254,20.555783709787818
New Jersey,1973,Brendan,Byrne,Democrat,Male,2018-01-04,Challenger,35.3147622400098,Northeast,7335240,49.596167008898014,93.76043805612593,44.16427104722793
New Jersey,1973,Charles,Sandman,Republican,Male,1985-08-26,Challenger,-35.3147622400098,Northeast,7335240,52.035592060232716,63.841204654346335,11.80561259411362
New Jersey,1977,Raymond,Bateman,Republican,Male,2016-06-25,Challenger,-14.260525000916346,Northeast,7342027,50.02053388090349,88.65708418891171,38.63655030800821
New Jersey,1977,Brendan,Byrne,Democrat,Male,2018-01-04,Incumbent,14.260525000916346,Northeast,7342027,53.596167008898014,93.76043805612593,40.16427104722793
New Mexico,1946,Thomas,Mabry,Democrat,Male,1962-12-23,Challenger,5.639749679559678,West,562000,62.04791238877481,78.17932922655716,16.13141683778234
New Mexico,1946,Edward,Safford,Republican,Male,1972-07-17,Challenger,-5.639749679559678,West,562000,58.25051334702259,83.94798083504449,25.697467488021903
New Mexico,1948,Manuel,Lujan,Republican,Male,1975-06-05,Challenger,-9.445660869931366,West,604000,55.45790554414784,82.03696098562628,26.579055441478438
New Mexico,1948,Thomas,Mabry,Democrat,Male,1962-12-23,Incumbent,9.445660869931366,West,604000,64.04928131416838,78.17932922655716,14.130047912388775
New Mexico,1950,Edwin,Mechem,Republican,Male,2002-11-27,Challenger,7.484254044005439,West,689000,38.34360027378508,90.40383299110198,52.06023271731691
New Mexico,1950,John,Miles,Democrat,Male,1971-10-07,Challenger,-7.484254044005439,West,689000,66.26967830253251,87.1895961670089,20.919917864476385
New Mexico,1952,Everett,Grantham,Democrat,Male,1970-08-10,Challenger,-7.529460753695602,West,735000,50.77344284736482,68.53388090349075,17.760438056125942
New Mexico,1952,Edwin,Mechem,Republican,Male,2002-11-27,Incumbent,7.529460753695602,West,735000,40.34496919917864,90.40383299110198,50.05886379192334
New Mexico,1954,John,Simms,Democrat,Male,1975-04-11,Challenger,14.02895502072635,West,763000,37.880903490759756,58.31074606433949,20.42984257357974
New Mexico,1954,Alvin,Stockton,Republican,Male,1997-07-02,Challenger,-14.02895502072635,West,763000,41.9958932238193,84.65160848733744,42.65571526351814
New Mexico,1956,Edwin,Mechem,Republican,Male,2002-11-27,Challenger,4.458770769530204,West,806000,44.34496919917864,90.40383299110198,46.05886379192334
New Mexico,1956,John,Simms,Democrat,Male,1975-04-11,Incumbent,-4.458770769530204,West,806000,39.88227241615332,58.31074606433949,18.428473648186174
New Mexico,1958,John,Burroughs,Democrat,Male,1978-05-21,Challenger,0.9334399750302396,West,886000,51.58110882956879,71.1211498973306,19.540041067761805
New Mexico,1958,Edwin,Mechem,Republican,Male,2002-11-27,Incumbent,-0.9334399750302396,West,886000,46.34360027378508,90.40383299110198,44.06023271731691
New Mexico,1960,John,Burroughs,Democrat,Male,1978-05-21,Incumbent,-0.6506470468871726,West,954000,53.582477754962355,71.1211498973306,17.53867214236824
New Mexico,1960,Edwin,Mechem,Republican,Male,2002-11-27,Challenger,0.6506470468871726,West,954000,48.34496919917864,90.40383299110198,42.05886379192334
New Mexico,1962,Jack,Campbell,Democrat,Male,1999-06-14,Challenger,5.9684279106658025,West,979000,46.15195071868583,82.75701574264203,36.60506502395619
New Mexico,1962,Edwin,Mechem,Republican,Male,2002-11-27,Incumbent,-5.9684279106658025,West,979000,50.34360027378508,90.40383299110198,40.06023271731691
New Mexico,1964,Jack,Campbell,Democrat,Male,1999-06-14,Incumbent,20.424353141301175,West,1006000,48.153319644079396,82.75701574264203,34.60369609856263
New Mexico,1966,David,Cargo,Republican,Male,2013-07-05,Challenger,3.4733217530321383,West,1007000,37.80971937029432,84.47364818617385,46.66392881587954
New Mexico,1966,T.,Lusk,Democrat,Male,1969-02-14,Challenger,-3.4733217530321383,West,1007000,46.42026009582478,48.69815195071869,2.2778918548939084
New Mexico,1968,David,Cargo,Republican,Male,2013-07-05,Incumbent,0.9169108611399892,West,994000,39.81108829568789,84.47364818617385,44.662559890485966
New Mexico,1968,Fabian,Chavez,Democrat,Male,2013-01-20,Challenger,-0.9169108611399892,West,994000,44.18069815195072,88.38877481177276,44.20807665982204
New Mexico,1970,Peter,Domenici,Republican,Male,2017-09-13,Challenger,-5.007496251874073,West,1023206,38.496919917864474,85.35249828884326,46.85557837097878
New Mexico,1970,Bruce,King,Democrat,Male,2009-11-13,Challenger,5.007496251874073,West,1023206,46.58179329226557,85.60438056125942,39.02258726899384
New Mexico,1974,Joseph,Skeen,Republican,Male,2003-12-07,Challenger,-1.1527963475271221,West,1129568,47.351129363449694,76.43805612594113,29.086926762491444
New Mexico,1978,Bruce,King,Democrat,Male,2009-11-13,Challenger,1.0950014327933104,West,1251848,54.58179329226557,85.60438056125942,31.02258726899384
New Mexico,1978,Joseph,Skeen,Republican,Male,2003-12-07,Challenger,-1.0950014327933104,West,1251848,51.351129363449694,76.43805612594113,25.086926762491444
New Mexico,1982,John,Irick,Republican,Male,1988-07-31,Challenger,-5.942581712339191,West,1363822,59.07734428473648,64.81314168377824,5.735797399041752
New Mexico,1986,Ray,Powell,Democrat,Male,2010-12-16,Challenger,-6.098021188705097,West,1462728,66.39561943874058,90.507871321013,24.112251882272417
New Mexico,1990,Frank,Bond,Republican,Male,2013-12-25,Challenger,-9.475059475059474,West,1521574,47.34839151266256,70.48596851471595,23.137577002053387
New Mexico,1990,Bruce,King,Democrat,Male,2009-11-13,Challenger,9.475059475059474,West,1521574,66.58179329226557,85.60438056125942,19.02258726899384
New Mexico,1994,Bruce,King,Democrat,Male,2009-11-13,Incumbent,-11.023732755682978,West,1682398,70.58179329226557,85.60438056125942,15.02258726899384
New Mexico,2006,John,Dendahl,Republican,Male,2013-11-09,Challenger,-37.634708585939876,West,1962137,68.10403832991102,75.11567419575633,7.011635865845311
New York,1946,Thomas,Dewey,Republican,Male,1971-03-16,Incumbent,13.842366665558714,Northeast,13434000,44.61875427789185,68.97741273100615,24.358658453114305
New York,1946,James,Mead,Democrat,Male,1964-03-15,Challenger,-13.842366665558714,Northeast,13434000,60.85420944558521,78.21218343600273,17.357973990417523
New York,1950,Thomas,Dewey,Republican,Male,1971-03-16,Incumbent,11.303301885489006,Northeast,14865000,48.61875427789185,68.97741273100615,20.358658453114305
New York,1950,Walter,Lynch,Democrat,Male,1957-09-10,Challenger,-11.303301885489006,Northeast,14865000,56.328542094455855,63.175906913073234,6.847364818617385
New York,1954,Averell,Harriman,Democrat,Male,1986-07-26,Challenger,0.21769541857300823,Northeast,15814000,62.97056810403833,94.69130732375086,31.720739219712527
New York,1954,Irving,Ives,Republican,Male,1962-02-24,Challenger,-0.21769541857300823,Northeast,15814000,58.77891854893908,66.08350444900753,7.304585900068446
New York,1958,Averell,Harriman,Democrat,Male,1986-07-26,Incumbent,-10.087163411505095,Northeast,16601000,66.97056810403834,94.69130732375086,27.720739219712527
New York,1958,Nelson,Rockefeller,Republican,Male,1979-01-26,Challenger,10.087163411505095,Northeast,16601000,50.327173169062284,70.55167693360711,20.22450376454483
New York,1962,Robert,Morgenthau,Democrat,Male,2019-07-21,Challenger,-9.392412679789963,Northeast,17301000,43.266255989048595,99.97262149212868,56.70636550308008
New York,1962,Nelson,Rockefeller,Republican,Male,1979-01-26,Incumbent,9.392412679789963,Northeast,17301000,54.327173169062284,70.55167693360711,16.22450376454483
New York,1966,Frank,O'connor,Democrat,Male,1992-12-02,Challenger,-7.862574962582599,Northeast,17843000,56.876112251882276,82.9514031485284,26.075290896646134
New York,1966,Nelson,Rockefeller,Republican,Male,1979-01-26,Incumbent,7.862574962582599,Northeast,17843000,58.327173169062284,70.55167693360711,12.224503764544833
New York,1970,Arthur,Goldberg,Democrat,Male,1990-01-19,Challenger,-13.099310981905504,Northeast,18271605,62.24229979466119,81.44832306639289,19.20602327173169
New York,1970,Nelson,Rockefeller,Republican,Male,1979-01-26,Incumbent,13.099310981905504,Northeast,18271605,62.327173169062284,70.55167693360711,8.224503764544833
New York,1974,Hugh,Carey,Democrat,Male,2011-08-07,Challenger,15.411772103418912,Northeast,18072768,55.57015742642026,92.32306639288159,36.75290896646133
New York,1974,Malcolm,Wilson,Republican,Male,2000-03-13,Incumbent,-15.411772103418912,Northeast,18072768,60.68993839835729,86.04243668720055,25.352498288843258
New York,1978,Hugh,Carey,Democrat,Male,2011-08-07,Incumbent,5.95044220306886,Northeast,17720421,59.57015742642026,92.32306639288159,32.75290896646133
New York,1978,Perry,Duryea,Republican,Male,2004-01-11,Challenger,-5.95044220306886,Northeast,17720421,57.048596851471594,82.23134839151267,25.182751540041068
New York,1982,Mario,Cuomo,Democrat,Male,2015-01-01,Challenger,3.489063914399111,Northeast,17589737,50.390143737166326,82.54620123203286,32.15605749486653
New York,1986,Mario,Cuomo,Democrat,Male,2015-01-01,Incumbent,34.100161897483936,Northeast,17833421,54.390143737166326,82.54620123203286,28.15605749486653
New York,1986,Andrew,O'rourke,Republican,Male,2013-01-03,Challenger,-34.100161897483936,Northeast,17833421,53.02669404517454,79.1895961670089,26.16290212183436
New York,1990,Mario,Cuomo,Democrat,Male,2015-01-01,Incumbent,42.710024859123365,Northeast,18020784,58.390143737166326,82.54620123203286,24.15605749486653
New York,1990,Pierre,Rinfret,Republican,Male,2006-06-29,Challenger,-42.710024859123365,Northeast,18020784,66.75975359342915,82.40657084188912,15.646817248459959
New York,1994,Mario,Cuomo,Democrat,Male,2015-01-01,Incumbent,-3.544289651330068,Northeast,18459470,62.390143737166326,82.54620123203286,20.15605749486653
North Carolina,1948,George,Pritchard,Republican,Male,1955-04-24,Challenger,-46.94381215732648,South,3837000,62.83367556468173,69.29774127310061,6.464065708418891
North Carolina,1948,W.,Scott,Democrat,Male,1958-04-16,Challenger,46.94381215732648,South,3837000,52.550308008213555,61.99315537303217,9.442847364818617
North Carolina,1952,Herbert,Seawell,Republican,Male,1983-09-30,Challenger,-35.00887986538209,South,4109000,48,78.89938398357289,30.899383983572896
North Carolina,1952,William,Umstead,Democrat,Male,1954-11-07,Challenger,35.00887986538209,South,4109000,57.48117727583847,59.48528405201917,2.004106776180698
North Carolina,1956,Kyle,Hayes,Republican,Male,1994-01-03,Challenger,-33.90394406347971,South,4309000,51.08829568788501,88.24914442162903,37.16084873374401
North Carolina,1956,Luther,Hodges,Democrat,Male,1974-10-06,Challenger,33.90394406347971,South,4309000,58.65845311430527,76.57494866529774,17.916495550992472
North Carolina,1960,Robert,Gavin,Republican,Male,1981-06-11,Challenger,-8.988358484846465,South,4573000,44.45722108145106,65.05407255304586,20.5968514715948
North Carolina,1960,Terry,Sanford,Democrat,Male,1998-04-18,Challenger,8.988358484846465,South,4573000,43.21149897330596,80.65982203969884,37.44832306639288
North Carolina,1964,Robert,Gavin,Republican,Male,1981-06-11,Challenger,-13.18846723398648,South,4802000,48.45722108145106,65.05407255304586,16.5968514715948
North Carolina,1964,Dan,Moore,Democrat,Male,1986-09-07,Challenger,13.18846723398648,South,4802000,58.59548254620123,80.43258042436688,21.83709787816564
North Carolina,1968,Robert,Scott,Democrat,Male,2009-01-23,Challenger,5.400601164853164,South,5004000,39.397672826830934,79.61396303901438,40.21629021218344
North Carolina,1972,Hargrove,Bowles,Democrat,Male,1986-09-07,Challenger,-2.5635885696263543,South,5296085,52.9719370294319,66.80903490759754,13.83709787816564
North Carolina,1972,James,Holshouser,Republican,Male,2013-06-17,Challenger,2.5635885696263543,South,5296085,38.078028747433265,78.69130732375086,40.61327857631759
North Dakota,1946,Fred,Aandahl,Republican,Male,1966-04-07,Incumbent,37.75466229020432,Midwest,570000,49.57152635181382,68.99110198494182,19.419575633127995
North Dakota,1946,Quentin,Burdick,Democrat,Male,1992-09-08,Challenger,-37.75466229020432,Midwest,570000,38.379192334017795,84.22176591375771,45.842573579739906
North Dakota,1948,Fred,Aandahl,Republican,Male,1966-04-07,Incumbent,24.060465400929303,Midwest,580000,51.572895277207394,68.99110198494182,17.418206707734427
North Dakota,1950,Norman,Brunsdale,Republican,Male,1978-01-27,Challenger,32.579500685632205,Midwest,619000,59.32375085557837,86.55167693360711,27.227926078028748
North Dakota,1950,Clyde,Byerly,Democrat,Male,1961-04-15,Challenger,-32.579500685632205,Midwest,619000,65.45653661875428,75.89869952087611,10.442162902121835
North Dakota,1952,Norman,Brunsdale,Republican,Male,1978-01-27,Incumbent,57.47713972922097,Midwest,608000,61.32511978097194,86.55167693360711,25.22655715263518
North Dakota,1952,Ole,Johnson,Democrat,Male,1981-12-18,Challenger,-57.47713972922097,Midwest,608000,59.73169062286105,88.84873374401096,29.117043121149898
North Dakota,1954,Norman,Brunsdale,Republican,Male,1978-01-27,Incumbent,28.42620968367089,Midwest,611000,63.32375085557837,86.55167693360711,23.227926078028748
North Dakota,1954,Cornelius,Bymers,Democrat,Male,1960-04-18,Challenger,-28.42620968367089,Midwest,611000,64.13141683778234,69.58247775496235,5.451060917180014
North Dakota,1956,John,Davis,Republican,Male,1990-05-12,Challenger,16.914057084001826,Midwest,613000,43.55099247091034,77.06502395619438,33.51403148528405
North Dakota,1956,Wallace,Warner,Democrat,Male,1994-02-25,Challenger,-16.914057084001826,Midwest,613000,40.07392197125257,77.37987679671458,37.30595482546201
North Dakota,1958,John,Davis,Republican,Male,1990-05-12,Incumbent,6.207531849628914,Midwest,606000,45.549623545516766,77.06502395619438,31.515400410677618
North Dakota,1960,C.,Dahl,Republican,Male,1976-10-23,Challenger,-5.282368134120041,Midwest,634000,68.62149212867898,84.58590006844626,15.964407939767282
North Dakota,1960,William,Guy,Democrat,Male,2013-04-26,Challenger,5.282368134120041,Midwest,634000,41.100616016427104,93.57152635181383,52.47091033538672
North Dakota,1962,William,Guy,Democrat,Male,2013-04-26,Incumbent,0.8783023863392643,Midwest,637000,43.09924709103354,93.57152635181383,50.47227926078029
North Dakota,1964,William,Guy,Democrat,Male,2013-04-26,Incumbent,11.4851462531552,Midwest,649000,45.100616016427104,93.57152635181383,48.47091033538672
North Dakota,1968,William,Guy,Democrat,Male,2013-04-26,Incumbent,11.285734749421898,Midwest,621000,49.100616016427104,93.57152635181383,44.47091033538672
North Dakota,1968,Robert,Mccarney,Republican,Male,1988-03-23,Challenger,-11.285734749421898,Midwest,621000,56.772073921971256,76.15058179329226,19.378507871321013
North Dakota,1972,John,Davis,Republican,Male,1990-05-12,Challenger,-2.0810056361308256,Midwest,630937,59.55099247091034,77.06502395619438,17.51403148528405
North Dakota,1972,Arthur,Link,Democrat,Male,2010-06-01,Challenger,2.0810056361308256,Midwest,630937,58.45311430527036,96.02190280629706,37.568788501026695
North Dakota,1976,Arthur,Link,Democrat,Male,2010-06-01,Incumbent,5.139388951753936,Midwest,645293,62.45311430527036,96.02190280629706,33.568788501026695
North Dakota,1980,Arthur,Link,Democrat,Male,2010-06-01,Incumbent,-7.216617485237315,Midwest,654380,66.45311430527036,96.02190280629706,29.568788501026695
North Dakota,1988,George,Sinner,Democrat,Male,2018-03-09,Incumbent,19.763274040390527,Midwest,655330,60.46543463381246,89.80424366872005,29.338809034907598
North Dakota,1992,Nicholas,Spaeth,Democrat,Male,2014-03-16,Challenger,-17.5034888407057,Midwest,638223,42.77344284736482,64.13141683778234,21.357973990417523
Ohio,1946,Thomas,Herbert,Republican,Male,1974-10-26,Challenger,1.7689059373700928,Midwest,7516000,52.01916495550992,79.9917864476386,27.972621492128678
